Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-23_09:46:47,55.0,52.0,56.0,50.0,48.0,56.0,43.0,34.0,35.9,34.9,2800,2800,2800,2800,2800,2800,2800,2800,2800,13.7,1.0,0.5,100.0,1.9,0.0,1.0,4.9,0.0,7.1,4.3,0.7,1.9,
2026-04-23_09:46:49,55.0,52.0,56.0,51.0,47.0,56.0,44.0,34.0,35.9,34.9,2569,2763,2800,2799,2800,2800,991,2800,2800,13.8,2.9,1.5,100.0,1.5,0.5,0.0,3.9,0.5,7.1,4.3,0.7,1.9,
2026-04-23_09:46:51,55.0,52.0,56.0,50.0,47.0,56.0,44.0,34.0,34.9,35.9,2472,2214,764,2799,2800,2800,2800,2800,2800,13.5,1.0,1.0,100.0,1.0,0.0,0.0,4.9,0.0,7.1,4.3,0.7,1.9,
2026-04-23_09:46:54,55.0,52.0,54.0,50.0,47.0,54.0,43.0,34.0,34.9,35.9,1578,1270,1480,1368,1128,1050,2132,1393,2800,14.2,2.5,1.5,99.5,1.9,0.5,1.0,5.9,0.5,7.2,4.3,0.7,1.9,
2026-04-23_09:46:56,55.0,52.0,56.0,50.0,47.0,56.0,44.0,34.0,36.9,34.9,2666,2765,2800,2800,2800,2800,1767,2800,2800,13.8,1.0,3.9,100.0,2.4,0.5,1.5,0.5,1.0,7.1,4.3,0.7,1.9,
2026-04-23_09:46:58,55.0,52.0,56.0,50.0,49.0,56.0,44.0,36.0,34.9,34.9,2208,2761,1362,2800,1107,1237,2800,2800,2800,13.8,1.9,3.4,100.0,2.4,0.0,0.5,0.0,1.9,7.2,4.3,0.7,2.0,
2026-04-23_09:47:00,55.0,52.0,55.0,50.0,48.0,55.0,44.0,35.0,34.9,35.9,2245,2470,1400,2800,963,2800,2800,1932,2800,13.8,1.5,3.9,100.0,1.9,0.0,0.5,1.5,1.4,7.2,4.3,0.7,2.0,
2026-04-23_09:47:02,56.0,52.0,57.0,50.0,48.0,57.0,44.0,34.0,35.9,34.9,2467,1668,2800,2800,2800,2800,1272,2800,2800,13.5,1.0,2.9,100.0,2.0,0.0,1.9,0.0,0.5,7.1,4.3,0.7,1.9,
2026-04-23_10:51:22,38.0,40.0,38.0,35.0,36.0,38.0,33.0,32.0,27.9,27.9,1027,825,2134,400,400,400,400,400,3260,7.6,5.3,5.3,0.0,0.0,0.0,0.0,0.0,50.0,7.2,5.1,0.1,3.0,
2026-04-23_10:51:24,38.0,40.0,38.0,36.0,35.0,35.0,33.0,33.0,29.9,27.9,1182,1634,2066,400,400,400,400,1109,3052,2.3,1.5,3.9,4.3,1.0,1.9,2.4,1.9,1.5,3.0,0.9,0.6,2.1,
2026-04-23_10:51:26,38.0,40.0,38.0,36.0,35.0,37.0,33.0,33.0,27.9,27.9,939,643,888,1109,414,400,400,400,3260,0.6,1.0,0.5,0.0,0.0,0.5,0.5,0.0,1.9,1.7,0.5,0.2,1.8,
2026-04-23_10:51:28,41.0,40.0,42.0,37.0,35.0,42.0,33.0,33.0,29.9,29.9,1795,1689,750,2125,2800,966,1367,2800,1863,6.7,2.5,5.4,27.3,5.4,2.9,2.0,3.4,4.9,4.0,1.8,0.6,2.2,
2026-04-23_10:51:31,43.0,40.0,44.0,40.0,36.0,44.0,33.0,32.0,29.9,27.9,2506,716,2800,2736,2800,2800,2800,2800,2598,13.7,0.0,-0.0,100.0,1.0,3.9,2.4,1.5,1.0,6.3,3.7,0.6,2.5,
2026-04-23_10:51:33,43.0,41.0,44.0,40.0,36.0,44.0,33.0,32.0,27.9,27.9,2550,991,2800,2800,2800,2800,2800,2793,2617,13.6,-0.0,2.0,100.0,1.0,3.9,0.0,0.5,1.5,6.2,3.6,0.6,2.5,
2026-04-23_10:51:35,43.0,41.0,42.0,39.0,36.0,42.0,33.0,33.0,27.9,27.9,1796,1572,2800,2073,2800,1327,543,1578,1674,13.8,1.0,0.0,100.0,1.0,2.9,2.0,1.9,1.9,6.2,3.7,0.6,2.5,
2026-04-23_10:51:37,43.0,41.0,43.0,38.0,37.0,43.0,33.0,32.0,27.9,27.9,1989,1173,2800,1833,2800,2800,938,1807,1766,13.5,1.0,0.0,100.0,1.0,3.4,0.5,0.5,1.5,6.2,3.6,0.6,2.5,
2026-04-23_10:51:39,43.0,41.0,44.0,40.0,36.0,45.0,33.0,32.0,27.9,27.9,2229,1798,1466,2720,729,2800,2800,2800,2718,13.6,1.0,-0.0,100.0,0.5,3.9,2.0,0.0,1.5,6.3,3.7,0.6,2.5,
2026-04-23_10:51:41,43.0,41.0,45.0,40.0,37.0,44.0,33.0,32.0,27.9,27.9,2517,2800,2800,2800,2800,2800,1445,1893,2799,13.8,1.0,0.5,100.0,1.5,2.9,1.9,0.0,2.4,6.3,3.8,0.6,2.5,
2026-04-23_10:51:43,44.0,41.0,44.0,38.0,36.0,44.0,34.0,33.0,27.9,27.9,1542,462,1392,1277,1441,1912,2800,1776,1275,13.3,1.9,0.5,100.0,1.0,0.5,0.5,0.0,2.0,6.2,3.7,0.6,2.5,
