Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-22_23:20:09,56.0,52.0,57.0,51.0,48.0,57.0,44.0,39.0,35.9,35.9,2723,2245,2800,2792,2800,2746,2800,2800,2800,13.8,0.0,2.0,100.0,3.4,2.0,2.9,0.0,0.0,7.2,4.4,0.7,2.3,
2026-04-22_23:20:11,56.0,52.0,55.0,52.0,49.0,54.0,43.0,39.0,35.9,35.9,1594,1000,2232,1511,899,1480,1243,1589,2800,14.5,1.0,2.5,100.0,3.4,3.9,4.4,1.0,0.0,7.3,4.4,0.8,2.3,
2026-04-22_23:20:13,56.0,52.0,57.0,51.0,49.0,57.0,44.0,39.0,35.9,35.9,2686,1985,2800,2776,2800,2728,2800,2800,2800,13.9,0.0,1.5,100.0,2.9,3.4,2.9,0.5,0.0,7.2,4.4,0.7,2.3,
2026-04-22_23:20:15,56.0,52.0,57.0,50.0,49.0,57.0,44.0,39.0,35.9,35.9,2410,708,2800,2749,2800,2745,2800,1880,2800,14.3,0.0,3.4,100.0,3.0,3.0,3.9,0.5,0.5,7.3,4.4,0.7,2.3,
2026-04-22_23:20:17,56.0,51.0,57.0,52.0,49.0,57.0,44.0,39.0,35.9,35.9,2070,598,2800,2800,997,2800,968,2800,2800,14.0,0.5,2.0,99.5,3.4,2.9,3.4,0.5,0.0,7.3,4.3,0.7,2.3,
2026-04-22_23:20:19,56.0,51.0,57.0,52.0,48.0,56.0,44.0,39.0,35.9,35.9,1990,1167,939,1308,2800,1311,2800,2800,2800,14.3,2.9,1.0,100.0,1.5,2.9,1.9,3.4,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:20:21,56.0,51.0,57.0,50.0,47.0,57.0,43.0,40.0,35.9,35.9,2790,2800,2800,2799,2800,2725,2800,2800,2800,14.3,0.5,3.9,100.0,0.0,3.4,0.0,2.9,3.4,7.3,4.4,0.7,2.3,
2026-04-22_23:20:23,56.0,51.0,56.0,51.0,49.0,56.0,43.0,39.0,35.9,35.9,2206,1952,1260,2800,1315,1925,2800,2800,2800,14.1,0.5,1.0,100.0,3.4,3.9,0.0,2.0,2.0,7.2,4.3,0.7,2.3,
2026-04-22_23:20:26,56.0,51.0,55.0,50.0,47.0,55.0,44.0,39.0,35.9,35.9,1990,866,1369,2550,2800,1579,2800,2800,1157,14.3,0.5,2.0,100.0,2.9,3.4,0.0,2.9,2.9,7.2,4.3,0.7,2.3,
2026-04-22_23:20:28,56.0,51.0,57.0,50.0,47.0,57.0,44.0,39.0,35.9,35.9,2615,1327,2800,2800,2800,2799,2800,2800,2800,14.1,0.5,1.9,100.0,0.0,3.9,1.5,2.9,1.9,7.2,4.4,0.7,2.3,
2026-04-22_23:20:30,56.0,51.0,57.0,50.0,47.0,57.0,43.0,39.0,35.9,36.9,2192,834,450,2800,2800,2800,2800,2256,2800,14.2,0.0,1.5,100.0,0.5,3.4,2.9,2.4,2.5,7.2,4.4,0.7,2.3,
2026-04-22_23:20:32,56.0,51.0,56.0,50.0,47.0,56.0,43.0,39.0,36.9,35.9,2535,964,2800,2800,2800,2518,2800,2800,2800,14.4,0.5,2.0,100.0,0.0,4.9,1.9,3.9,2.4,7.3,4.4,0.7,2.3,
