Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-23_03:46:29,56.0,51.0,56.0,51.0,47.0,56.0,42.0,37.0,34.9,35.9,2575,2800,2800,2800,2800,2800,1001,2798,2800,14.3,3.4,1.0,100.0,0.0,0.5,2.9,5.3,1.5,7.0,4.2,0.7,2.3,
2026-04-23_03:46:31,56.0,52.0,56.0,48.0,47.0,57.0,42.0,37.0,35.9,34.9,1844,2764,720,2800,484,2800,502,1884,2800,14.0,2.9,0.0,100.0,0.5,0.0,2.0,3.9,2.4,7.0,4.1,0.7,2.3,
2026-04-23_03:46:33,56.0,52.0,57.0,50.0,48.0,56.0,43.0,37.0,34.9,34.9,2006,2362,2800,1400,2800,1163,1322,1400,2800,14.0,2.5,0.0,99.5,0.5,0.5,2.9,5.3,0.5,7.0,4.1,0.7,2.3,
2026-04-23_03:46:35,55.0,51.0,57.0,50.0,48.0,57.0,43.0,37.0,34.9,35.9,2523,1757,2800,2800,2800,2800,1627,2800,2800,14.0,2.0,2.0,100.0,0.0,0.5,2.4,1.5,3.4,7.0,4.2,0.7,2.3,
2026-04-23_03:46:37,56.0,51.0,56.0,50.0,47.0,56.0,44.0,37.0,35.9,34.9,2368,2332,2800,2799,2800,2800,2800,2132,481,14.2,2.0,2.5,100.0,0.0,1.0,2.9,4.9,0.0,7.0,4.1,0.7,2.3,
2026-04-23_03:46:39,56.0,51.0,57.0,50.0,48.0,57.0,44.0,37.0,34.9,34.9,2219,1957,2124,2290,2800,1941,1041,2800,2800,14.0,5.4,1.9,100.0,0.5,2.0,2.4,0.0,0.0,7.0,4.2,0.7,2.3,
2026-04-23_03:46:41,56.0,51.0,57.0,50.0,49.0,56.0,43.0,37.0,34.9,35.9,2031,1670,2733,2800,884,2800,1808,2800,752,13.8,3.4,2.0,100.0,0.0,1.9,2.0,1.0,0.5,7.0,4.2,0.7,2.3,
2026-04-23_03:46:43,56.0,52.0,57.0,50.0,49.0,57.0,43.0,37.0,34.9,35.9,2117,820,2800,2800,2800,2800,1398,2800,723,14.1,2.0,2.5,100.0,2.4,1.5,0.5,3.9,0.0,7.0,4.2,0.7,2.3,
2026-04-23_03:46:45,56.0,52.0,55.0,50.0,47.0,55.0,44.0,37.0,35.9,35.9,2082,1723,2800,2761,455,2128,1189,2800,2800,14.1,6.8,2.4,100.0,0.5,1.0,0.0,1.5,0.5,7.1,4.2,0.7,2.3,
2026-04-23_03:46:47,56.0,51.0,57.0,50.0,48.0,56.0,45.0,37.0,35.9,35.9,2642,2800,2800,2800,2800,2800,2800,1539,2800,14.0,4.9,1.0,100.0,2.0,1.0,1.5,1.5,0.0,7.1,4.3,0.7,2.3,
2026-04-23_03:46:49,56.0,52.0,57.0,50.0,47.0,56.0,44.0,37.0,35.9,34.9,2780,2800,2800,2800,2800,2800,2642,2800,2800,13.9,1.5,1.0,100.0,1.5,1.0,1.5,4.4,0.5,7.0,4.2,0.7,2.3,
