Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-23_11:46:19,55.0,51.0,54.0,50.0,47.0,54.0,43.0,40.0,35.9,35.9,1875,738,2800,2751,1770,889,730,2782,2542,14.2,2.9,2.4,100.0,1.5,0.0,2.0,4.8,0.0,7.1,4.2,0.8,2.4,
2026-04-23_11:46:21,55.0,51.0,55.0,50.0,47.0,55.0,44.0,40.0,35.9,35.9,2401,1608,2800,2772,2776,846,2800,2800,2806,14.0,0.5,2.0,100.0,2.9,0.0,2.5,3.9,0.0,7.1,4.2,0.7,2.4,
2026-04-23_11:46:23,55.0,51.0,56.0,50.0,47.0,56.0,43.0,39.0,35.9,35.9,2251,681,2058,2800,2800,2800,1910,2160,2800,14.3,1.9,2.9,100.0,2.0,1.0,2.0,3.9,0.5,7.1,4.2,0.8,2.4,
2026-04-23_11:46:25,55.0,52.0,55.0,50.0,47.0,54.0,45.0,40.0,35.9,35.9,2303,1387,2800,2499,2500,2800,837,2800,2800,13.9,1.0,3.4,100.0,1.9,0.0,4.3,1.0,0.0,7.1,4.2,0.7,2.3,
2026-04-23_11:46:27,55.0,52.0,56.0,50.0,48.0,57.0,44.0,39.0,35.9,35.9,2182,1396,2800,2717,2721,2800,1315,2800,911,13.7,0.5,2.5,100.0,3.0,0.5,3.0,0.0,0.0,7.1,4.2,0.7,2.3,
2026-04-23_11:46:29,55.0,52.0,55.0,50.0,47.0,55.0,42.0,39.0,35.9,35.9,1600,938,779,2800,2800,1649,634,2800,400,14.1,3.4,2.9,100.0,3.4,0.0,2.9,0.5,0.0,7.1,4.3,0.7,2.4,
2026-04-23_11:46:32,56.0,52.0,57.0,50.0,47.0,57.0,43.0,40.0,35.9,35.9,2568,2800,2211,2688,1847,2604,2800,2800,2800,14.0,0.5,2.4,100.0,2.9,2.0,3.4,0.5,0.5,7.1,4.2,0.7,2.4,
2026-04-23_11:46:34,56.0,52.0,57.0,50.0,47.0,57.0,43.0,39.0,35.9,35.9,2646,1800,2800,2800,2800,2575,2800,2800,2800,14.0,0.0,2.9,100.0,3.4,2.4,3.0,0.0,0.5,7.1,4.3,0.7,2.4,
2026-04-23_11:46:36,56.0,52.0,57.0,50.0,47.0,57.0,44.0,39.0,35.9,35.9,2308,1888,2800,2800,2800,1871,2800,2800,706,13.9,1.5,2.4,100.0,1.9,1.9,2.9,0.0,0.5,7.1,4.2,0.7,2.4,
2026-04-23_11:46:38,56.0,52.0,55.0,50.0,49.0,54.0,43.0,39.0,35.9,35.9,1859,1079,2800,1547,2800,1560,814,1476,2800,13.9,2.5,1.9,100.0,0.0,2.5,3.9,0.5,0.0,7.1,4.3,0.7,2.3,
2026-04-23_11:46:40,56.0,52.0,57.0,50.0,48.0,57.0,43.0,39.0,35.9,35.9,2544,943,2800,2800,2800,2614,2800,2800,2800,14.3,4.4,1.0,100.0,0.0,3.9,3.9,0.5,0.5,7.2,4.3,0.8,2.4,
2026-04-23_11:46:42,56.0,52.0,57.0,50.0,48.0,57.0,44.0,39.0,35.9,35.9,2459,2262,2800,2800,2800,2799,2800,2800,610,13.7,1.5,0.0,100.0,0.5,3.9,2.9,0.5,0.5,7.1,4.2,0.7,2.3,
2026-04-23_11:46:44,56.0,52.0,55.0,50.0,49.0,55.0,44.0,39.0,35.9,35.9,2326,1650,2800,2344,928,2800,2492,2800,2800,14.0,2.5,0.5,100.0,2.4,1.5,4.9,0.5,0.0,7.1,4.2,0.7,2.4,
2026-04-23_11:46:46,56.0,52.0,57.0,50.0,49.0,57.0,44.0,39.0,35.9,35.9,2486,1938,2800,2800,2800,2800,1153,2800,2800,13.9,2.0,0.0,100.0,2.9,2.0,3.4,0.0,1.0,7.1,4.2,0.7,2.4,
2026-04-23_11:46:48,56.0,52.0,56.0,51.0,49.0,56.0,45.0,39.0,35.9,36.9,2662,1702,2800,2800,2800,2800,2800,2800,2800,14.1,3.9,0.5,100.0,3.4,1.5,3.4,0.0,0.0,7.1,4.2,0.7,2.4,
2026-04-23_11:46:50,56.0,52.0,56.0,51.0,49.0,56.0,44.0,39.0,36.9,35.9,2083,2800,1208,2800,2800,820,1287,2149,2800,14.3,3.9,0.5,100.0,2.5,3.4,1.5,0.5,2.4,7.2,4.3,0.8,2.4,
2026-04-23_11:46:52,56.0,52.0,56.0,50.0,48.0,56.0,44.0,39.0,35.9,36.9,2295,2087,2800,2686,778,2666,1748,2800,2800,14.0,4.4,0.0,100.0,0.5,2.9,2.9,0.5,0.5,7.1,4.3,0.7,2.4,
2026-04-23_11:46:54,56.0,52.0,57.0,51.0,49.0,57.0,45.0,39.0,36.9,35.9,2643,1546,2800,2800,2800,2800,2800,2800,2800,14.0,5.4,0.5,100.0,1.5,1.0,2.9,0.0,0.5,7.1,4.2,0.7,2.4,
2026-04-23_11:46:56,56.0,52.0,57.0,50.0,49.0,57.0,44.0,39.0,35.9,35.9,2496,2166,2800,2800,1004,2800,2800,2800,2800,13.8,4.9,0.0,100.0,1.5,3.9,0.5,0.0,0.0,7.1,4.2,0.7,2.4,
2026-04-23_11:46:58,56.0,52.0,56.0,50.0,48.0,56.0,44.0,39.0,35.9,35.9,2287,2523,2800,2800,1857,649,2800,2800,2069,14.1,2.9,0.5,99.5,0.0,2.4,2.9,0.5,3.9,7.1,4.2,0.8,2.4,
2026-04-23_11:47:00,56.0,52.0,57.0,50.0,48.0,57.0,44.0,39.0,35.9,35.9,2189,1363,2800,1400,2800,2613,937,2800,2800,14.3,2.0,0.5,100.0,1.9,2.4,1.0,2.4,3.9,7.1,4.2,0.8,2.4,
2026-04-23_11:47:02,55.0,51.0,56.0,50.0,49.0,56.0,44.0,39.0,35.9,35.9,2788,2710,2800,2800,2800,2800,2800,2800,2800,14.0,1.5,0.5,100.0,0.0,2.4,0.5,3.9,3.4,7.1,4.2,0.7,2.4,
2026-04-23_11:47:04,55.0,51.0,56.0,50.0,46.0,56.0,42.0,39.0,35.9,35.9,2305,2800,2800,2800,400,1241,2800,2800,2800,13.8,2.0,0.0,100.0,0.0,2.9,2.0,0.0,3.9,7.1,4.2,0.7,2.4,
2026-04-23_11:47:07,56.0,51.0,57.0,50.0,47.0,57.0,43.0,39.0,35.9,35.9,2651,2225,2800,2800,2800,2188,2800,2800,2800,14.0,2.5,1.0,100.0,0.0,2.4,2.9,0.0,2.9,7.1,4.2,0.8,2.4,
2026-04-23_11:47:09,55.0,51.0,55.0,50.0,47.0,54.0,44.0,39.0,35.9,35.9,2012,1261,1326,1400,986,2800,2724,2800,2800,14.1,3.9,4.4,100.0,0.5,0.0,2.9,0.0,1.0,7.1,4.2,0.7,2.4,
2026-04-23_11:47:11,55.0,51.0,56.0,51.0,47.0,56.0,43.0,40.0,35.9,35.9,2318,873,2800,2800,2587,1086,2800,2800,2800,14.0,2.5,3.4,100.0,2.9,0.0,2.0,0.5,0.5,7.1,4.3,0.7,2.4,
2026-04-23_11:47:13,55.0,51.0,55.0,51.0,47.0,55.0,44.0,39.0,35.9,35.9,2566,1446,2800,2800,2286,2800,2800,2800,2800,14.2,2.4,1.0,100.0,2.4,0.0,0.5,3.9,3.4,7.1,4.2,0.7,2.4,
2026-04-23_11:47:15,55.0,51.0,56.0,50.0,46.0,56.0,43.0,39.0,35.9,35.9,2065,1408,2800,2800,2799,1070,400,2446,2800,14.1,3.4,0.5,100.0,1.5,0.0,3.4,2.9,1.0,7.1,4.2,0.7,2.4,
2026-04-23_11:47:17,54.0,50.0,54.0,48.0,47.0,52.0,42.0,39.0,35.9,35.9,1813,1101,2800,1300,1266,2800,1145,1294,2800,14.3,3.4,0.5,100.0,2.0,0.5,2.0,3.4,2.4,7.1,4.2,0.7,2.4,
2026-04-23_11:47:19,55.0,50.0,56.0,48.0,47.0,56.0,43.0,39.0,35.9,35.9,2634,1574,2800,2800,2704,2800,2800,2800,2800,13.9,2.4,1.0,100.0,1.9,0.0,1.9,2.9,1.5,7.1,4.2,0.7,2.4,
2026-04-23_11:47:21,54.0,50.0,55.0,48.0,47.0,55.0,42.0,39.0,35.9,35.9,2312,1116,2800,2770,2753,2800,657,2800,2800,14.1,1.5,3.9,100.0,2.9,0.0,0.0,2.9,1.5,7.1,4.3,0.7,2.4,
2026-04-23_11:47:23,54.0,50.0,55.0,51.0,47.0,54.0,42.0,39.0,35.9,35.9,2323,2714,1193,2525,1701,2800,2800,2056,2800,14.3,2.0,1.5,100.0,2.4,0.0,1.5,4.4,2.4,7.1,4.2,0.7,2.4,
2026-04-23_11:47:25,54.0,50.0,52.0,48.0,47.0,52.0,42.0,39.0,35.9,35.9,1926,755,1224,1300,1300,2800,2800,2800,2429,14.0,2.9,2.0,100.0,2.9,0.5,0.0,1.0,2.4,7.1,4.2,0.7,2.4,
2026-04-23_11:47:27,54.0,50.0,54.0,48.0,46.0,54.0,42.0,39.0,35.9,35.9,2603,1371,2657,2800,2800,2800,2800,2800,2800,13.9,2.9,1.5,100.0,3.4,1.0,0.0,0.0,2.4,7.0,4.2,0.7,2.4,
2026-04-23_11:47:29,54.0,50.0,55.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2459,1592,2719,2725,2800,2800,1440,2800,2800,14.0,2.5,2.9,100.0,3.9,0.0,0.0,0.5,2.4,7.1,4.3,0.7,2.4,
2026-04-23_11:47:31,54.0,50.0,54.0,48.0,47.0,54.0,43.0,39.0,35.9,35.9,2223,1583,2653,2800,2800,668,1679,2800,2800,13.9,2.9,1.5,100.0,3.9,0.5,0.0,0.0,2.4,7.1,4.2,0.7,2.4,
2026-04-23_11:47:33,54.0,50.0,51.0,48.0,46.0,51.0,42.0,39.0,35.9,35.9,1633,784,1300,1300,1183,848,2800,2052,2800,14.0,2.9,1.9,100.0,3.4,0.5,0.5,1.0,2.0,7.0,4.2,0.7,2.4,
